,imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
405,134619,http://www.imdb.com/title/tt134619,Disturbing_Behavior_(1998),5.5,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjcxNGQ2MTktZGI0OC00YTA3LWFlMWUtYzA5NDM5Y2E5NzU3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
406,66728,http://www.imdb.com/title/tt66728,The_Million_Dollar_Duck_(1971),5.8,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWQyYTU0ZmQtNDE5ZS00M2E4LWIxZjYtOWI5NTlhOWVlYWJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
407,88814,http://www.imdb.com/title/tt88814,The_Black_Cauldron_(1985),6.5,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTM0N2Q4NjMtZjk2Yy00MmI0LTk2YTItMGQ3NGI5MjU4NzA5XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
408,78869,http://www.imdb.com/title/tt78869,The_Black_Hole_(1979),5.9,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGEzN2M5YTItZDRkZS00OWMxLTk3MTktZjZkNzExYWRjYjA5XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
409,77305,http://www.imdb.com/title/tt77305,The_Cat_from_Outer_Space_(1978),6.0,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0MTAzNzkwMV5BMl5BanBnXkFtZTcwMjYyNDYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
410,91059,http://www.imdb.com/title/tt91059,Flight_of_the_Navigator_(1986),6.9,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjUwNmY4ZmYtMzM2OS00N2UxLWFkMWEtZmI0ODRlNWRmM2MwXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
411,91149,http://www.imdb.com/title/tt91149,The_Great_Mouse_Detective_(1986),7.2,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDUzMTliZDYtMmRjZS00Zjk3LWIwZjEtZjc4N2NjYjdmY2FjXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX182_CR0,0,182,268_AL_.jpg"
412,77698,http://www.imdb.com/title/tt77698,Hot_Lead_and_Cold_Feet_(1978),6.0,Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MDM2NDM5MF5BMl5BanBnXkFtZTcwMzA0NDYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
413,119165,http://www.imdb.com/title/tt119165,Full_Tilt_Boogie_(1997),6.5,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjk1ZWI3ZWYtN2Q0ZC00MjViLThlNmQtZDVhODJiOGE4ZWFhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
414,98213,http://www.imdb.com/title/tt98213,Roger_&_Me_(1989),7.5,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjRlYWVlZWUtZDE3NS00NjY3LTgwMjItMTc1OGM2ZDI1M2IzXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UX182_CR0,0,182,268_AL_.jpg"
415,61852,http://www.imdb.com/title/tt61852,The_Jungle_Book_(1967),7.6,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMTExODExNl5BMl5BanBnXkFtZTgwMjM2MDgyMTE@._V1_UY268_CR0,0,182,268_AL_.jpg"
416,48280,http://www.imdb.com/title/tt48280,Lady_and_the_Tramp_(1955),7.3,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BODk4YWI2MzItYzc2Yi00M2U0LWFhY2MtOTgyODM2NWE0MDcyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
417,97757,http://www.imdb.com/title/tt97757,The_Little_Mermaid_(1989),7.6,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWVjZWRiYTItZmE4OS00MjY3LTlkYTEtNGQ2NzBjMjY0ODhlXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UY268_CR1,0,182,268_AL_.jpg"
418,55254,http://www.imdb.com/title/tt55254,101_Dalmatians_(1961),7.2,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGMyMjE4OGUtNGZmMC00YzdmLThkMWYtZWIzMmEzNjA4MzVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
419,46183,http://www.imdb.com/title/tt46183,Peter_Pan_(1953),7.3,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzIwMzUyYTUtMjQ3My00NDc3LWIyZjQtOGUzNDJmNTFlNWUxXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX182_CR0,0,182,268_AL_.jpg"
420,100477,http://www.imdb.com/title/tt100477,The_Rescuers_Down_Under_(1990),6.9,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY1OWZkMjQtMDY0YS00ZGRiLTg1YjktMzlmZWQyZWMzZGI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
421,76618,http://www.imdb.com/title/tt76618,The_Rescuers_(1977),6.9,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjkxZjg5Y2QtMjczMy00OTg1LThlZjktZTUwZmZkNDNjMDNkXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX182_CR0,0,182,268_AL_.jpg"
422,78158,http://www.imdb.com/title/tt78158,Return_from_Witch_Mountain_(1978),5.9,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMjA2NDMxOV5BMl5BanBnXkFtZTcwODk5MzAwMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
423,107952,http://www.imdb.com/title/tt107952,The_Return_of_Jafar_(1994),5.9,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NTc5NTEzN15BMl5BanBnXkFtZTcwMTAwNTcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
424,53285,http://www.imdb.com/title/tt53285,Sleeping_Beauty_(1959),7.3,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTJmZjA3MjMtMWNmZS00YTliLWFhMWUtZDU2NGJhNTlmY2ZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
425,57518,http://www.imdb.com/title/tt57518,Son_of_Flubber_(1963),6.1,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwOTU0OTg3N15BMl5BanBnXkFtZTcwNTMwNjUyMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
426,38969,http://www.imdb.com/title/tt38969,Song_of_the_South_(1946),7.4,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NjA4Nzg2MF5BMl5BanBnXkFtZTcwNjE0NTg5Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
427,19422,http://www.imdb.com/title/tt19422,Steamboat_Willie_(1928),7.7,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTkzMTIzMTQzNV5BMl5BanBnXkFtZTgwMzk4NzYwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
428,84827,http://www.imdb.com/title/tt84827,TRON_(1982),6.8,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0OTM4ODM2MF5BMl5BanBnXkFtZTgwMTI0NDIxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
429,120694,http://www.imdb.com/title/tt120694,Halloween_H20:_20_Years_Later_(1998),5.7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzA3ZjMzZWItNWUyNy00ZmNiLWIwYmYtN2UxNWUwMGY5Yzc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
430,79367,http://www.imdb.com/title/tt79367,The_Jerk_(1979),7.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDNmNThjMTMtNzVlZC00MzgyLWE3M2UtNGQ3ZTZmNjM3YWI2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
431,85894,http://www.imdb.com/title/tt85894,The_Man_with_Two_Brains_(1983),6.4,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTY3NzkwMWQtMDU1Ny00OTBhLWIzYzAtMmMwZTFmMmU4NmI2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
432,99697,http://www.imdb.com/title/tt99697,Graveyard_Shift_(1990),4.8,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGE0YjdhZTAtZDI0ZC00ZDk1LTkyZjgtMWE1OTJkYWZiNjA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
433,77869,http://www.imdb.com/title/tt77869,The_Lord_of_the_Rings_(1978),6.2,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGMyNWJhZmYtNGQxYi00Y2ZjLWJmNjktNTgzZWJjOTg4YjM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
434,87803,http://www.imdb.com/title/tt87803,Nineteen_Eighty-Four_(1984),7.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWFkNzIzNDUtNWI1Mi00ODA2LTgyMTMtYTZiYWMxMDFlNmNhL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
435,85407,http://www.imdb.com/title/tt85407,The_Dead_Zone_(1983),7.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDk2ZGVkY2UtZGE0MS00NTY1LThiZjYtYjQxMTAwMjM5M2VlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
436,91499,http://www.imdb.com/title/tt91499,Maximum_Overdrive_(1986),5.4,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzUwOWQxNjAtMzU4MC00M2IwLWEyNzgtNGRlMjE4Y2VlYThiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
437,85382,http://www.imdb.com/title/tt85382,Cujo_(1983),6.0,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2ZlMWNiODYtYjMwOS00OWQ0LWFiZDEtNmFlYTUzMjA2MzNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
438,87050,http://www.imdb.com/title/tt87050,Children_of_the_Corn_(1984),5.6,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDg3OTc2OTQtZDA0My00YTJiLTg3ZTYtOGYwZWM1NWVhZDdiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
439,96787,http://www.imdb.com/title/tt96787,All_Dogs_Go_to_Heaven_(1989),6.7,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4ZWRmNTAtOWIyZC00Njk0LWIzZGItYjE0NDVlM2Q4ZWJjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg"
440,120056,http://www.imdb.com/title/tt120056,Die_Salzmí_nner_von_Tibet_(1997),7.4,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzEwNzQwNzczNV5BMl5BanBnXkFtZTcwNDQyMTAzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
441,90305,http://www.imdb.com/title/tt90305,Weird_Science_(1985),6.6,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTE2MzkxNzExM15BMl5BanBnXkFtZTgwNzIwODQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
442,57372,http://www.imdb.com/title/tt57372,The_Nutty_Professor_(1963),6.7,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2VhMWU1MTYtNjk4OS00OGUxLWIyM2YtYzViMTY0MjA1ZTI0XkEyXkFqcGdeQXVyNjI5NTk0MzE@._V1_UY268_CR9,0,182,268_AL_.jpg"
443,70016,http://www.imdb.com/title/tt70016,Charlotte's_Web_(1973),6.9,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzZiNWQ5ZDYtNjViNS00NTIwLWI3ZWItYjUxMzM1ZTFhN2EyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
444,78480,http://www.imdb.com/title/tt78480,Watership_Down_(1978),7.7,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzZiODUwNzktNzBiZi00MDc4LThkMGMtZmE3MTE0M2E1MTM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
445,84649,http://www.imdb.com/title/tt84649,The_Secret_of_NIMH_(1982),7.6,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTEwMDEyNzI2OV5BMl5BanBnXkFtZTcwNTAxMDc2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
446,90633,http://www.imdb.com/title/tt90633,An_American_Tail_(1986),6.9,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGNjODEyNDgtYWNiYi00NDEwLWI2YTMtM2JmZWYyNjg2ZTczXkEyXkFqcGdeQXVyMzczMzE2ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
447,101329,http://www.imdb.com/title/tt101329,An_American_Tail:_Fievel_Goes_West_(1991),6.5,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmUyOTE4YmItN2E0Zi00M2ViLWIxMTctMmZhMDRhMDZhOWZlXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
448,91223,http://www.imdb.com/title/tt91223,House_(1985),6.2,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzcyYTAxMjktMjRiZC00ZGIyLWFiYTYtOTI4MjAwOTU2NGY1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
449,93220,http://www.imdb.com/title/tt93220,House_II:_The_Second_Story_(1987),5.4,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDNiZGI2OTctNDI5Ny00OWIxLTkxYTktY2Q3YTAxODFmM2RlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
450,80801,http://www.imdb.com/title/tt80801,The_Gods_Must_Be_Crazy_(1980),7.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2ODYxNzM3N15BMl5BanBnXkFtZTcwNDMwODUyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
451,97443,http://www.imdb.com/title/tt97443,The_Gods_Must_Be_Crazy_II_(1989),6.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzg5OTczM2QtNjgxOC00NjZkLTllZDAtMjViYjJjNzE3NDJmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
452,118661,http://www.imdb.com/title/tt118661,The_Avengers_(1998),3.7,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWE1NTdjOWQtYTQ2Ny00Nzc5LWExYzMtNmRlOThmOTE2N2I4XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
453,116516,http://www.imdb.com/title/tt116516,Henry_II:_Portrait_of_a_Serial_Killer_(1996),4.9,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ2NTEyNzA3M15BMl5BanBnXkFtZTcwOTM5NDQzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
454,63522,http://www.imdb.com/title/tt63522,Rosemary's_Baby_(1968),8.0,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3NzE4NzkyNl5BMl5BanBnXkFtZTgwNTYyODgwNzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
455,80391,http://www.imdb.com/title/tt80391,Attack_of_the_Killer_Tomatoes!_(1978),4.6,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWMxOTEzMjktYjE3NC00NmZjLThlNzYtMDE3MDlmNWVmZTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
456,120611,http://www.imdb.com/title/tt120611,Blade_(1998),7.1,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MzkzNjcxNV5BMl5BanBnXkFtZTcwNzk4NTU0Mg@@._V1_UY268_CR8,0,182,268_AL_.jpg"
457,118301,http://www.imdb.com/title/tt118301,Dead_Man_on_Campus_(1998),6.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MDk1MzYzN15BMl5BanBnXkFtZTcwNjkzNDQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
458,120692,http://www.imdb.com/title/tt120692,All_I_Wanna_Do_(1998),6.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0ODgwNDM3M15BMl5BanBnXkFtZTgwOTc3MzkyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
459,119346,http://www.imdb.com/title/tt119346,I_Married_a_Strange_Person!_(1997),7.0,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3NDIyODgxNF5BMl5BanBnXkFtZTcwMjU3NTc0MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
460,120654,http://www.imdb.com/title/tt120654,Dirty_Work_(1998),6.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NzkzNDI3Ml5BMl5BanBnXkFtZTcwNjA0NzQzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
461,18756,http://www.imdb.com/title/tt18756,Champagne_(1928),5.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4MDcwMTc5OF5BMl5BanBnXkFtZTgwMDQ3NTIwMjE@._V1_UY268_CR12,0,182,268_AL_.jpg"
462,123755,http://www.imdb.com/title/tt123755,Cube_(1997),7.3,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTIyZGM3NDItMTNmNS00Yzc4LTg2MzItOWY4MTE1NDlmZDIyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
463,96166,http://www.imdb.com/title/tt96166,Stars_and_Bars_(1988),4.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2EyNzQ5ZTctOGU5ZC00MjlhLTk4YTctYzRhZTUxZWI2ZmQ3XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY268_CR2,0,182,268_AL_.jpg"
464,84938,http://www.imdb.com/title/tt84938,Young_Doctors_in_Love_(1982),5.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTkwN2EwZTgtOWMwYy00NDkzLTljZmMtNDRmYWQ5ZTFiNWIyL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
465,84472,http://www.imdb.com/title/tt84472,Parasite_(1982),3.5,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NzYyNTA3NF5BMl5BanBnXkFtZTcwNzY2NzEyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
466,96073,http://www.imdb.com/title/tt96073,The_Seventh_Sign_(1988),5.9,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMDg1OTczNV5BMl5BanBnXkFtZTcwNDA3OTgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
467,102558,http://www.imdb.com/title/tt102558,Nothing_But_Trouble_(1991),4.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNDg5NTc2NV5BMl5BanBnXkFtZTcwODA2MjkxMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
468,109390,http://www.imdb.com/title/tt109390,A_Century_of_Cinema_(1994),5.5,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzMDE5MDc2MV5BMl5BanBnXkFtZTYwODMxMDA5._V1_UX182_CR0,0,182,268_AL_.jpg"
469,146336,http://www.imdb.com/title/tt146336,Urban_Legend_(1998),5.5,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWRlNDRiNWMtMjU4Yy00NDc5LWI1YTUtODNmN2ViOTMzN2EwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
470,80731,http://www.imdb.com/title/tt80731,The_Fiendish_Plot_of_Dr._Fu_Manchu_(1980),4.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3Nzc2OTAxM15BMl5BanBnXkFtZTYwNzUwMTc4._V1_UY268_CR7,0,182,268_AL_.jpg"
471,47573,http://www.imdb.com/title/tt47573,Them!_(1954),7.3,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGFjZTM0ZjktMDIyZC00NTEwLTk4ZTEtOTg3MzgwMGQ3YWM5XkEyXkFqcGdeQXVyNTAyNDQ2NjI@._V1_UX182_CR0,0,182,268_AL_.jpg"
472,84787,http://www.imdb.com/title/tt84787,The_Thing_(1982),8.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGViZWZmM2EtNGYzZi00ZDAyLTk3ODMtNzIyZTBjN2Y1NmM1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
473,120587,http://www.imdb.com/title/tt120587,Antz_(1998),6.6,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzMzMDdlMDktODg4OC00Y2E5LTk1ZjMtNzM2MzIxZGQ0ZGI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
474,120823,http://www.imdb.com/title/tt120823,The_Impostors_(1998),6.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MTAxNzQwOF5BMl5BanBnXkFtZTcwNzY4MDQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
475,124102,http://www.imdb.com/title/tt124102,Strangeland_(1998),5.0,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5Nzg5ODM2M15BMl5BanBnXkFtZTcwODk3NTkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
476,52607,http://www.imdb.com/title/tt52607,The_Battle_of_the_Sexes_(1960),6.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4ODM1MjAzNV5BMl5BanBnXkFtZTcwNjMwOTI0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
477,63462,http://www.imdb.com/title/tt63462,The_Producers_(1967),7.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4YTQzZjAtODkzZi00ZWNiLTlkNDItNzJiY2RkNjBkYTk4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
478,82517,http://www.imdb.com/title/tt82517,History_of_the_World:_Part_I_(1981),6.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NDYxNzk0MV5BMl5BanBnXkFtZTYwODk2OTY5._V1_UY268_CR4,0,182,268_AL_.jpg"
479,86837,http://www.imdb.com/title/tt86837,2010_(1984),6.8,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzOTk4NTcyOV5BMl5BanBnXkFtZTgwOTE4NjkzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
480,120603,http://www.imdb.com/title/tt120603,Beloved_(1998),5.9,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjUyOTEzMzI5MV5BMl5BanBnXkFtZTcwNTY0MzQyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
481,144120,http://www.imdb.com/title/tt144120,Bride_of_Chucky_(1998),5.4,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTcxZDE5Y2MtODNmOC00YjQ0LTk3YzQtZWU1OTU2ZTgwNDVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
482,119534,http://www.imdb.com/title/tt119534,The_Alarmist_(1997),5.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMTU2OTI4NV5BMl5BanBnXkFtZTcwMTM4MDEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
483,120157,http://www.imdb.com/title/tt120157,Soldier_(1998),6.0,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwODM5NzM1MF5BMl5BanBnXkFtZTcwNDg1ODIyMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
484,150230,http://www.imdb.com/title/tt150230,The_Cruise_(1998),7.8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5Njg5NTAxMV5BMl5BanBnXkFtZTcwNTIzMzIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
485,124819,http://www.imdb.com/title/tt124819,Orgazmo_(1997),6.2,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTYyYjczNGMtMDM0My00NWFlLTk0ZjYtOWY0Y2Q4NmU4NmE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
486,100740,http://www.imdb.com/title/tt100740,Tales_from_the_Darkside:_The_Movie_(1990),6.2,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BODI4ZTI1ZjMtYmE5MC00NTM5LTgwMDgtNWI1ZTI1MDYyOGYyXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
487,120877,http://www.imdb.com/title/tt120877,Vampires_(1998),6.1,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTlmYzc0YmEtNDQ3ZS00ZmFjLTkxMmEtZDY5NGVmOWQ0MzQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
488,116481,http://www.imdb.com/title/tt116481,Hands_on_a_Hard_Body:_The_Documentary_(1997),7.8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxOTYxODYyN15BMl5BanBnXkFtZTcwMDI3MDg4OQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
489,130018,http://www.imdb.com/title/tt130018,I_Still_Know_What_You_Did_Last_Summer_(1998),4.6,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTgwZmFkZmQtZTVjNC00ZTU4LWI4NjItYzdhYTg1ZjkyODZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
